"","hlev2g","wksuem","agegp","efmjsi","efmjie"
"30941",6,96,2,2,2
"30942",2,20,14,4,2
"30943",2,20,14,4,1
"30944",4,0,10,2,1
"30945",4,0,11,2,2
"30946",6,96,3,2,2
"30947",6,96,3,2,2
"30948",1,96,16,4,1
"30949",4,0,7,2,2
"30950",4,0,8,2,1
"30951",3,0,15,6,2
"30952",3,0,15,6,1
"30953",3,96,16,6,1
"30954",3,0,14,6,1
"30955",2,0,13,6,2
"30956",2,0,11,2,2
"30957",3,0,12,2,1
"30958",2,6,5,2,2
"30959",1,0,5,4,1
"30960",6,96,1,4,2
"30961",2,22,14,6,1
"30962",4,0,9,2,1
"30963",4,0,16,2,1
"30964",3,96,16,6,1
"30965",2,0,13,2,1
"30966",2,96,16,4,1
"30967",4,0,8,2,2
"30968",4,0,9,2,1
"30969",6,96,1,2,2
"30970",6,96,1,2,2
"30971",3,0,10,2,1
"30972",1,96,16,4,2
"30973",1,96,16,4,1
"30974",2,0,8,2,1
"30975",2,0,15,2,2
"30976",2,0,14,2,2
"30977",4,0,14,6,2
"30978",4,0,14,6,1
"30979",4,0,15,6,1
"30980",3,0,15,5,1
"30981",2,0,15,5,2
"30982",2,96,16,4,2
"30983",2,96,16,4,1
"30984",4,0,15,2,1
"30985",3,0,9,4,1
"30986",3,0,9,4,2
"30987",6,96,1,4,2
"30988",6,96,1,4,2
"30989",6,96,1,4,2
"30990",3,0,8,2,2
"30991",3,0,8,2,1
"30992",6,96,1,2,2
"30993",6,96,1,2,2
"30994",4,96,16,4,1
"30995",1,0,14,3,1
"30996",2,0,14,3,2
"30997",1,96,16,4,1
"30998",2,0,12,2,2
"30999",2,0,12,2,1
"31000",1,0,4,2,2
"31001",2,0,6,4,1
"31002",6,96,1,4,2
"31003",6,96,1,4,2
"31004",3,0,7,2,1
"31005",4,96,16,6,1
"31006",3,96,16,6,2
"31007",3,0,11,2,1
"31008",4,16,10,2,2
"31009",6,96,3,2,2
"31010",6,96,1,2,2
"31011",1,96,16,4,1
"31012",1,96,16,4,2
"31013",2,0,13,4,2
"31014",2,0,13,6,2
"31015",2,0,14,6,1
"31016",2,0,9,2,1
"31017",2,0,8,2,2
"31018",6,96,3,2,2
"31019",6,96,2,2,2
"31020",3,0,13,4,2
"31021",1,96,16,4,1
"31022",2,0,11,2,1
"31023",1,0,4,2,2
"31024",6,96,3,2,2
"31025",4,96,16,6,1
"31026",3,96,16,6,2
"31027",1,0,6,2,2
"31028",2,0,6,2,1
"31029",6,96,1,2,2
"31030",6,96,1,2,2
"31031",4,0,11,2,1
"31032",3,0,6,2,2
"31033",1,0,16,3,1
"31034",1,0,15,3,2
"31035",4,0,15,6,1
"31036",2,0,15,2,1
"31037",1,0,4,2,2
"31038",3,0,9,2,2
"31039",4,0,9,2,1
"31040",6,96,2,2,2
"31041",6,96,2,2,2
"31042",6,96,2,2,2
"31043",2,0,13,4,1
"31044",1,96,16,2,2
"31045",4,0,11,2,1
"31046",9,0,6,2,2
"31047",6,96,3,2,2
"31048",3,34,11,4,2
"31049",3,22,10,4,1
"31050",6,96,3,4,2
"31051",6,96,3,4,2
"31052",3,16,13,2,1
"31053",2,23,14,2,2
"31054",2,0,12,4,1
"31055",2,0,9,2,1
"31056",3,0,8,2,2
"31057",6,96,2,2,2
"31058",3,0,13,2,2
"31059",3,4,11,2,1
"31060",3,20,12,4,1
"31061",2,0,7,2,1
"31062",4,0,13,2,1
"31063",2,18,14,2,2
"31064",4,0,7,2,1
"31065",4,33,12,2,2
"31066",4,3,9,2,1
"31067",3,23,12,2,1
"31068",1,0,14,2,2
"31069",4,0,10,2,1
"31070",4,4,8,2,2
"31071",6,96,1,2,2
"31072",2,0,14,6,1
"31073",3,0,9,2,2
"31074",4,0,11,2,1
"31075",6,96,1,2,2
"31076",6,96,1,2,2
"31077",1,0,14,3,2
"31078",1,0,14,3,1
"31079",2,30,9,3,1
"31080",2,0,7,3,2
"31081",2,24,9,2,2
"31082",2,24,9,2,1
"31083",6,96,3,2,2
"31084",6,96,2,2,2
"31085",6,96,1,2,2
"31086",6,96,1,2,2
"31087",6,96,1,2,2
"31088",3,0,11,4,1
"31089",3,0,10,2,1
"31090",3,0,8,2,1
"31091",6,96,1,2,2
"31092",6,96,1,2,2
"31093",3,52,15,4,2
"31094",3,52,15,4,1
"31095",1,52,10,4,2
"31096",3,0,9,2,1
"31097",3,0,9,2,2
"31098",4,0,12,2,1
"31099",3,0,12,2,2
"31100",4,0,9,2,1
"31101",4,0,10,2,2
"31102",6,96,2,2,2
"31103",6,96,1,2,2
"31104",4,0,11,2,1
"31105",4,0,10,2,2
"31106",2,0,6,2,2
"31107",2,36,6,2,2
"31108",2,0,12,2,2
"31109",1,0,12,2,1
"31110",2,0,8,2,1
"31111",4,0,11,2,2
"31112",4,0,12,2,1
"31113",2,0,4,2,2
"31114",1,0,4,2,2
"31115",3,0,10,4,1
"31116",3,96,16,4,1
"31117",1,96,16,4,2
"31118",2,0,13,2,1
"31119",4,96,16,6,1
"31120",3,96,16,4,1
"31121",2,96,16,4,1
"31122",2,96,16,2,2
"31123",4,0,13,2,1
"31124",3,0,12,2,2
"31125",4,0,12,2,1
"31126",3,0,6,2,2
"31127",3,0,6,2,2
"31128",1,96,16,2,2
"31129",4,0,9,2,1
"31130",6,96,1,2,2
"31131",2,96,16,6,2
"31132",3,96,16,6,1
"31133",1,0,15,2,2
"31134",1,0,15,2,2
"31135",2,0,8,2,1
"31136",3,0,12,2,1
"31137",3,0,11,2,1
"31138",1,0,4,2,2
"31139",1,1,4,2,2
"31140",3,0,11,2,2
"31141",4,0,10,2,1
"31142",2,0,6,2,2
"31143",6,96,3,2,2
"31144",2,96,16,4,1
"31145",1,96,16,4,2
"31146",4,0,7,2,2
"31147",4,0,8,2,1
"31148",6,96,1,2,2
"31149",6,96,1,2,2
"31150",3,0,12,2,2
"31151",1,0,12,2,1
"31152",4,0,9,2,1
"31153",6,96,2,2,2
"31154",6,96,3,2,2
"31155",1,0,7,2,2
"31156",4,50,15,6,1
"31157",4,0,15,6,2
"31158",2,24,12,2,2
"31159",1,0,13,2,1
"31160",2,96,16,6,1
"31161",2,96,16,6,1
"31162",3,43,12,2,1
"31163",4,0,12,2,2
"31164",1,51,4,2,2
"31165",6,96,2,2,2
"31166",4,5,9,2,2
"31167",4,0,13,2,1
"31168",3,0,12,2,2
"31169",4,0,11,3,2
"31170",2,0,11,3,1
"31171",6,96,1,3,2
"31172",6,96,1,3,2
"31173",4,96,16,6,1
"31174",2,96,16,6,2
"31175",1,96,16,4,1
"31176",2,0,12,2,2
"31177",1,0,12,2,1
"31178",2,0,12,2,2
"31179",2,0,13,2,1
"31180",3,0,7,2,1
"31181",4,0,7,2,2
"31182",1,96,16,4,1
"31183",3,0,10,2,1
"31184",3,0,9,2,1
"31185",2,0,10,2,2
"31186",6,96,1,2,2
"31187",3,42,15,6,1
"31188",3,0,10,2,2
"31189",4,0,12,2,1
"31190",6,96,3,2,2
"31191",6,96,3,2,2
"31192",2,0,14,7,1
"31193",2,8,13,3,1
"31194",4,0,13,2,2
"31195",4,0,13,2,1
"31196",3,0,6,2,2
"31197",3,0,11,2,1
"31198",4,0,11,2,2
"31199",6,96,3,2,2
"31200",6,96,3,2,2
"31201",2,0,6,2,2
"31202",2,0,6,2,1
"31203",2,0,6,2,1
"31204",9,2,9,2,1
"31205",6,96,1,2,2
"31206",6,96,1,2,2
"31207",2,0,13,2,1
"31208",2,0,13,2,2
"31209",3,0,14,2,1
"31210",3,0,11,2,2
"31211",2,0,12,2,1
"31212",3,0,7,2,2
"31213",2,0,6,2,2
"31214",1,96,16,4,1
"31215",3,0,10,2,2
"31216",2,0,10,2,1
"31217",6,96,3,2,2
"31218",6,96,3,2,2
"31219",6,96,2,2,2
"31220",6,96,3,2,2
"31221",1,0,10,2,1
"31222",1,0,10,2,2
"31223",1,0,6,2,2
"31224",1,0,4,2,2
"31225",6,96,2,2,2
"31226",6,96,2,2,2
"31227",1,0,5,2,2
"31228",1,8,11,3,1
"31229",1,0,12,3,2
"31230",1,96,16,4,1
"31231",2,96,16,4,2
"31232",4,0,15,6,1
"31233",4,96,16,6,2
"31234",4,0,13,4,1
"31235",4,0,12,4,2
"31236",1,0,15,4,2
"31237",1,96,16,4,1
"31238",3,22,11,2,2
"31239",1,0,13,2,1
"31240",2,0,15,4,2
"31241",2,0,15,4,1
"31242",3,4,8,2,1
"31243",6,96,2,2,2
"31244",2,0,13,2,2
"31245",1,20,13,2,1
"31246",2,0,6,2,2
"31247",3,0,12,2,1
"31248",2,4,5,2,2
"31249",2,0,4,2,2
"31250",3,0,12,2,2
"31251",4,0,12,2,1
"31252",1,28,10,4,1
"31253",2,0,11,4,2
"31254",3,0,12,2,1
"31255",3,22,12,2,2
"31256",1,0,4,2,2
"31257",6,96,1,4,2
"31258",6,96,2,4,2
"31259",2,0,9,4,1
"31260",4,8,7,2,1
"31261",4,0,8,2,1
"31262",2,0,14,2,2
"31263",2,0,10,4,1
"31264",1,96,16,4,1
"31265",2,0,14,6,2
"31266",1,0,14,6,1
"31267",3,96,16,4,1
"31268",1,96,16,4,2
"31269",3,0,15,5,2
"31270",3,0,15,5,1
"31271",3,96,16,4,2
"31272",1,96,16,4,1
"31273",3,0,15,4,1
"31274",3,96,16,4,2
"31275",2,0,11,2,1
"31276",4,0,14,2,1
"31277",3,0,14,2,2
"31278",2,0,8,5,1
"31279",2,0,7,5,2
"31280",6,96,1,5,2
"31281",6,96,2,5,2
"31282",2,0,10,2,1
"31283",4,0,11,2,2
"31284",1,52,5,2,2
"31285",6,96,3,2,2
"31286",3,0,11,2,1
"31287",2,0,10,4,1
"31288",6,96,3,4,2
"31289",2,0,11,2,1
"31290",4,0,13,2,1
"31291",2,0,14,2,2
"31292",2,0,6,2,2
"31293",2,0,6,2,2
"31294",4,0,14,5,1
"31295",9,15,6,5,1
"31296",3,0,9,2,1
"31297",2,0,13,2,2
"31298",2,0,12,2,1
"31299",1,0,13,2,2
"31300",2,0,14,2,1
"31301",3,0,15,6,1
"31302",4,0,15,2,1
"31303",4,0,11,2,2
"31304",1,96,16,4,1
"31305",3,0,10,2,1
"31306",2,0,10,2,2
"31307",2,0,5,2,2
"31308",1,0,4,2,2
"31309",6,96,3,2,2
"31310",6,96,3,2,2
"31311",1,0,15,4,2
"31312",1,96,16,4,1
"31313",3,0,14,2,1
"31314",4,0,7,2,1
"31315",2,0,6,2,1
"31316",2,0,10,2,1
"31317",2,52,14,6,1
"31318",4,0,14,2,2
"31319",3,28,14,2,1
"31320",9,0,9,2,2
"31321",1,96,16,4,1
"31322",3,0,13,2,2
"31323",2,0,12,2,1
"31324",2,0,6,2,2
"31325",1,0,4,2,2
"31326",2,0,11,2,1
"31327",3,0,9,3,1
"31328",2,0,9,3,2
"31329",6,96,2,3,2
"31330",6,96,1,3,2
"31331",4,0,10,2,1
"31332",4,0,11,2,2
"31333",6,96,3,2,2
"31334",6,96,3,2,2
"31335",3,0,11,2,2
"31336",3,0,14,2,1
"31337",2,0,14,2,2
"31338",2,0,14,2,1
"31339",3,0,6,2,2
"31340",1,0,15,6,2
"31341",2,96,16,6,1
"31342",3,5,8,2,1
"31343",4,0,7,2,2
"31344",2,96,16,4,2
"31345",1,0,15,4,1
"31346",3,96,16,4,1
"31347",3,0,13,2,1
"31348",3,10,12,2,2
"31349",3,0,8,2,2
"31350",4,0,13,2,1
"31351",4,0,7,2,2
"31352",4,0,8,2,1
"31353",3,0,8,2,1
"31354",3,0,12,2,1
"31355",2,38,6,2,2
"31356",2,0,6,2,2
"31357",1,96,16,4,1
"31358",1,0,13,4,2
"31359",2,96,16,6,1
"31360",3,22,15,2,1
"31361",3,0,14,2,2
"31362",6,96,3,2,2
"31363",6,96,2,2,2
"31364",4,0,15,2,1
"31365",3,0,14,2,2
"31366",3,0,5,2,2
"31367",3,0,14,4,1
"31368",3,0,12,2,2
"31369",3,0,13,2,1
"31370",2,20,5,2,2
"31371",1,4,5,2,2
"31372",3,0,8,2,1
"31373",4,0,8,2,2
"31374",6,96,2,2,2
"31375",6,96,1,2,2
"31376",6,96,1,2,2
"31377",1,96,16,4,1
"31378",1,96,16,4,1
"31379",1,0,12,3,2
"31380",1,0,13,3,2
"31381",1,0,8,3,2
"31382",1,0,7,3,2
"31383",1,0,6,3,2
"31384",1,0,4,3,1
"31385",3,0,8,2,2
"31386",6,96,2,2,2
"31387",2,0,8,2,1
"31388",6,96,1,2,2
"31389",1,96,16,4,1
"31390",3,0,9,2,1
"31391",3,0,9,2,2
"31392",6,96,2,2,2
"31393",6,96,2,2,2
"31394",9,32,5,2,2
"31395",4,0,16,6,1
"31396",4,0,15,4,1
"31397",4,0,14,2,1
"31398",1,96,16,4,1
"31399",3,0,12,2,2
"31400",3,0,12,2,1
"31401",2,0,12,3,2
"31402",2,0,11,3,1
"31403",1,30,4,3,2
"31404",1,12,4,3,2
"31405",6,96,3,3,2
"31406",3,0,14,2,1
"31407",2,0,13,2,2
"31408",2,0,6,4,1
"31409",2,0,15,6,1
"31410",3,0,15,6,2
"31411",1,5,14,2,1
"31412",2,0,16,6,1
"31413",4,0,15,6,2
"31414",2,0,15,2,2
"31415",2,0,13,2,1
"31416",3,48,13,2,2
"31417",2,0,14,2,1
"31418",3,31,8,2,2
"31419",3,0,8,2,1
"31420",6,96,2,2,2
"31421",6,96,1,2,2
"31422",1,96,16,4,2
"31423",1,96,16,4,1
"31424",2,42,13,4,2
"31425",3,0,9,2,2
"31426",4,0,9,2,1
"31427",6,96,1,2,2
"31428",2,0,13,2,2
"31429",4,0,11,2,1
"31430",3,0,7,2,1
"31431",6,96,1,2,2
"31432",2,0,14,2,1
"31433",4,0,8,2,1
"31434",4,0,8,2,2
"31435",2,0,14,6,2
"31436",2,0,15,6,1
"31437",3,0,12,2,1
"31438",2,0,13,2,2
"31439",1,42,11,2,2
"31440",4,0,12,2,1
"31441",3,20,6,2,2
"31442",2,0,5,2,2
"31443",6,96,3,2,2
"31444",2,0,6,5,1
"31445",3,0,7,2,1
"31446",6,96,2,2,2
"31447",3,0,15,2,2
"31448",2,0,15,2,2
"31449",3,0,7,2,2
"31450",3,0,7,2,1
"31451",4,0,11,2,1
"31452",4,0,6,2,2
"31453",1,0,4,2,2
"31454",4,0,9,2,1
"31455",4,8,6,2,1
"31456",4,12,6,2,1
"31457",4,4,6,2,1
"31458",2,96,16,6,1
"31459",1,96,16,6,2
"31460",9,0,9,4,1
"31461",1,0,10,3,1
"31462",1,0,4,4,2
"31463",6,96,3,4,2
"31464",6,96,3,4,2
"31465",4,0,15,2,1
"31466",1,96,16,4,1
"31467",1,0,10,4,2
"31468",4,0,12,3,2
"31469",4,0,12,3,1
"31470",4,0,9,2,1
"31471",4,0,9,2,2
"31472",1,2,4,2,2
"31473",6,96,3,2,2
"31474",4,0,9,2,1
"31475",4,12,9,2,2
"31476",6,96,2,2,2
"31477",6,96,1,2,2
"31478",3,0,7,2,1
"31479",4,0,7,2,1
"31480",4,0,7,2,1
"31481",3,0,10,2,1
"31482",1,0,4,2,2
"31483",3,0,13,3,2
"31484",4,0,13,3,1
"31485",2,4,8,2,1
"31486",3,0,14,4,1
"31487",2,96,16,4,2
"31488",4,96,16,4,1
"31489",3,0,10,2,2
"31490",3,0,9,2,1
"31491",6,96,2,2,2
"31492",6,96,3,2,2
"31493",4,0,10,2,2
"31494",3,0,13,2,1
"31495",6,96,3,2,2
"31496",3,0,6,2,1
"31497",3,96,16,6,1
"31498",1,96,16,6,2
"31499",3,0,8,2,2
"31500",4,0,8,2,1
"31501",1,43,8,4,2
"31502",1,38,8,4,1
"31503",6,96,1,4,2
"31504",6,96,1,4,2
"31505",3,0,13,2,1
"31506",2,0,16,5,1
"31507",1,0,15,5,2
"31508",3,0,13,2,1
"31509",1,0,13,2,2
"31510",2,52,12,4,2
"31511",1,0,12,4,2
"31512",1,26,6,4,1
"31513",1,0,4,4,2
"31514",4,0,8,2,2
"31515",4,0,8,2,1
"31516",3,0,7,2,1
"31517",3,0,11,2,1
"31518",2,0,7,2,2
"31519",2,0,8,2,1
"31520",1,96,16,4,1
"31521",1,0,12,2,1
"31522",3,0,12,2,2
"31523",3,0,15,4,1
"31524",1,0,15,4,1
"31525",2,0,14,4,2
"31526",1,96,16,4,2
"31527",4,0,13,5,1
"31528",4,0,14,5,2
"31529",2,0,11,2,1
"31530",1,0,11,2,2
"31531",3,39,6,2,2
"31532",2,0,6,2,2
"31533",1,96,16,4,1
"31534",2,0,10,2,1
"31535",3,0,8,5,1
"31536",3,0,13,2,1
"31537",3,0,12,2,2
"31538",2,0,6,2,2
"31539",1,0,14,4,2
"31540",1,96,16,4,1
"31541",1,96,16,4,1
"31542",1,96,16,4,1
"31543",1,96,16,4,2
"31544",3,0,7,2,1
"31545",1,96,16,4,1
"31546",2,0,13,4,1
"31547",3,0,13,4,2
"31548",1,0,8,4,2
"31549",3,0,14,2,2
"31550",4,0,15,2,1
"31551",2,2,6,2,2
"31552",2,0,8,2,1
"31553",2,96,16,4,1
"31554",2,96,16,4,2
"31555",2,0,13,4,2
"31556",2,0,14,4,1
"31557",2,0,14,3,2
"31558",3,96,16,3,1
"31559",1,96,16,4,1
"31560",1,96,16,4,2
"31561",4,0,15,6,1
"31562",3,0,14,6,2
"31563",3,0,8,6,2
"31564",4,96,16,4,1
"31565",2,96,16,4,2
"31566",1,0,13,4,2
"31567",3,0,7,2,2
"31568",3,0,6,2,1
"31569",2,4,13,2,2
"31570",4,0,12,2,1
"31571",2,0,9,2,2
"31572",6,96,1,2,2
"31573",6,96,1,2,2
"31574",2,0,10,2,1
"31575",3,0,7,2,1
"31576",6,96,1,2,2
"31577",3,0,14,2,2
"31578",3,0,14,2,1
"31579",4,0,10,5,1
"31580",6,96,3,5,2
"31581",4,0,10,5,2
"31582",3,0,13,2,1
"31583",3,0,13,2,2
"31584",2,0,12,2,1
"31585",3,0,12,2,2
"31586",4,0,14,5,1
"31587",2,0,15,5,2
"31588",3,0,11,2,1
"31589",3,0,12,2,2
"31590",1,52,4,2,2
"31591",2,0,7,2,1
"31592",2,0,6,2,2
"31593",2,0,14,2,1
"31594",4,0,14,3,2
"31595",4,0,13,3,1
"31596",1,96,16,3,2
"31597",3,0,6,3,2
"31598",1,0,13,5,2
"31599",3,0,14,5,1
"31600",3,0,9,2,1
"31601",3,0,8,2,2
"31602",2,0,7,4,1
"31603",6,96,1,4,2
"31604",3,0,10,2,2
"31605",2,0,12,2,1
"31606",2,26,4,2,2
"31607",1,0,14,2,2
"31608",3,0,15,2,1
"31609",3,0,10,2,2
"31610",2,0,11,3,2
"31611",2,0,9,3,1
"31612",6,96,2,3,2
"31613",6,96,1,3,2
"31614",3,0,8,2,1
"31615",4,0,7,2,2
"31616",3,0,6,2,2
"31617",3,0,10,2,1
"31618",3,0,12,2,2
"31619",3,0,8,2,1
"31620",3,0,6,2,2
"31621",1,0,14,4,1
"31622",4,0,14,6,1
"31623",3,0,14,6,2
"31624",3,0,13,3,2
"31625",3,0,14,3,1
"31626",9,0,9,4,1
"31627",1,0,12,2,1
"31628",1,3,5,2,2
"31629",2,96,16,4,1
"31630",4,96,16,4,1
"31631",4,0,9,2,1
"31632",3,0,9,2,2
"31633",6,96,1,2,2
"31634",6,96,1,2,2
"31635",4,0,13,2,1
"31636",6,96,3,2,2
"31637",3,0,12,2,1
"31638",3,0,12,2,2
"31639",3,4,6,2,2
"31640",2,0,5,2,1
"31641",2,0,7,4,2
"31642",1,0,13,4,2
"31643",2,52,7,4,2
"31644",2,0,8,4,2
"31645",2,0,7,4,1
"31646",4,0,10,2,1
"31647",4,0,10,2,2
"31648",1,2,4,2,2
"31649",1,0,15,4,1
"31650",3,0,10,2,2
"31651",4,0,12,2,1
"31652",2,0,6,2,2
"31653",3,0,13,2,2
"31654",3,0,13,2,1
"31655",4,52,15,4,1
"31656",1,96,16,4,1
"31657",2,0,13,2,1
"31658",1,0,13,2,2
"31659",2,0,10,2,1
"31660",3,0,9,2,2
"31661",6,96,1,2,2
"31662",4,0,8,4,1
"31663",6,96,1,4,2
"31664",1,96,16,4,1
"31665",3,0,8,2,1
"31666",2,0,6,2,2
"31667",3,0,13,2,2
"31668",4,0,12,2,1
"31669",2,0,6,2,2
"31670",3,6,12,2,1
"31671",3,0,12,2,2
"31672",2,0,12,5,1
"31673",2,0,12,5,2
"31674",4,0,15,6,1
"31675",3,0,14,6,2
"31676",1,0,14,4,1
"31677",4,0,7,2,2
"31678",4,0,8,2,1
"31679",6,96,1,2,2
"31680",4,0,9,2,2
"31681",3,3,10,2,1
"31682",6,96,3,2,2
"31683",6,96,1,2,2
"31684",2,0,9,2,2
"31685",2,52,9,2,2
"31686",3,0,8,2,1
"31687",2,0,8,2,2
"31688",1,0,9,2,1
"31689",6,96,3,2,2
"31690",6,96,2,2,2
"31691",6,96,2,2,2
"31692",6,96,1,2,2
"31693",6,96,1,2,2
"31694",1,96,16,5,1
"31695",1,0,7,2,1
"31696",9,0,6,2,2
"31697",3,96,16,4,1
"31698",4,0,10,2,2
"31699",4,0,9,2,1
"31700",6,96,2,2,2
"31701",6,96,2,2,2
"31702",6,96,1,2,2
"31703",3,0,10,2,1
"31704",1,0,10,2,1
"31705",1,0,4,2,2
"31706",6,96,3,2,2
"31707",3,0,9,4,2
"31708",4,0,8,4,1
"31709",6,96,2,4,2
"31710",6,96,1,4,2
"31711",2,0,13,2,1
"31712",3,96,16,4,1
"31713",2,96,16,4,1
"31714",4,0,7,2,1
"31715",3,0,15,2,2
"31716",4,0,13,2,1
"31717",3,0,15,4,2
"31718",1,0,16,4,1
"31719",3,0,15,4,1
"31720",2,96,16,4,2
"31721",2,0,10,6,2
"31722",3,39,13,6,1
"31723",6,96,3,6,2
"31724",3,0,13,2,2
"31725",3,0,6,2,1
"31726",1,0,4,2,2
"31727",6,96,3,2,2
"31728",6,96,3,2,2
"31729",6,96,2,2,2
"31730",6,96,2,2,2
"31731",3,26,11,2,1
"31732",3,0,12,4,1
"31733",1,0,5,4,2
"31734",6,96,3,4,2
"31735",6,96,3,4,2
"31736",4,0,12,2,2
"31737",3,0,12,2,1
"31738",6,96,3,2,2
"31739",6,96,3,2,2
"31740",2,0,15,2,1
"31741",2,0,10,2,2
"31742",3,8,9,2,2
"31743",2,0,10,2,1
"31744",6,96,2,2,2
"31745",6,96,1,2,2
"31746",4,0,10,2,1
"31747",6,96,3,2,2
"31748",1,0,12,3,1
"31749",3,0,9,2,2
"31750",1,1,4,2,2
"31751",6,96,3,2,2
"31752",6,96,3,2,2
"31753",6,96,2,2,2
"31754",3,0,10,2,1
"31755",2,0,9,2,1
"31756",6,96,3,2,2
"31757",6,96,3,2,2
"31758",4,0,10,2,1
"31759",4,0,10,2,2
"31760",6,96,3,2,2
"31761",4,96,16,4,2
"31762",1,96,16,4,1
"31763",9,26,8,2,1
"31764",3,0,12,2,1
"31765",4,0,12,2,2
"31766",4,0,8,2,1
"31767",4,0,7,2,2
"31768",3,12,12,2,1
"31769",3,0,11,2,2
"31770",6,96,3,2,2
"31771",1,12,4,2,2
"31772",9,0,6,2,1
"31773",1,0,12,3,1
"31774",4,0,12,2,1
"31775",3,0,14,3,1
"31776",3,0,9,2,1
"31777",2,0,12,2,2
"31778",9,28,13,2,1
"31779",3,0,7,2,2
"31780",4,0,9,2,1
"31781",3,0,9,2,2
"31782",4,0,12,5,2
"31783",4,0,5,5,2
"31784",6,96,3,5,2
"31785",1,0,10,5,1
"31786",1,0,15,6,1
"31787",4,96,16,6,1
"31788",3,0,9,2,2
"31789",4,0,9,2,1
"31790",6,96,3,2,2
"31791",6,96,2,2,2
"31792",6,96,1,2,2
"31793",2,0,11,2,2
"31794",2,0,11,2,1
"31795",6,96,3,2,2
"31796",3,0,8,2,1
"31797",3,0,9,2,2
"31798",6,96,3,2,2
"31799",6,96,2,2,2
"31800",6,96,1,2,2
"31801",6,96,1,2,2
"31802",4,0,13,2,1
"31803",3,0,11,2,2
"31804",2,0,6,2,2
"31805",2,26,5,2,2
"31806",3,36,14,4,1
"31807",2,0,6,2,2
"31808",4,0,6,2,1
"31809",3,0,13,2,1
"31810",3,12,12,2,2
"31811",1,0,15,6,1
"31812",4,0,9,2,1
"31813",4,0,9,2,2
"31814",6,96,2,2,2
"31815",6,96,2,2,2
"31816",3,0,15,4,1
"31817",2,0,13,4,1
"31818",1,0,12,2,1
"31819",3,0,11,4,1
"31820",2,30,7,2,1
"31821",4,96,16,6,1
"31822",3,96,16,6,2
"31823",3,16,7,2,2
"31824",3,0,8,2,1
"31825",2,0,8,2,1
"31826",2,0,8,2,2
"31827",6,96,3,2,2
"31828",6,96,2,2,2
"31829",6,96,1,2,2
"31830",4,0,13,6,2
"31831",4,0,14,6,1
"31832",2,0,7,2,1
"31833",4,40,7,2,2
"31834",6,96,1,2,2
"31835",6,96,1,2,2
"31836",3,0,14,2,1
"31837",4,0,11,2,1
"31838",1,0,4,2,2
"31839",6,96,3,2,2
"31840",6,96,3,2,2
"31841",1,0,11,2,2
"31842",1,0,11,2,1
"31843",2,0,5,2,2
"31844",6,96,3,2,2
"31845",6,96,3,2,2
"31846",3,0,12,2,1
"31847",4,0,12,2,2
"31848",2,0,5,2,2
"31849",6,96,3,2,2
"31850",1,96,16,4,2
"31851",2,0,16,4,1
"31852",3,0,12,2,2
"31853",3,0,12,2,1
"31854",2,22,5,2,2
"31855",2,3,6,2,2
"31856",4,0,11,2,1
"31857",4,0,12,2,2
"31858",6,96,2,2,2
"31859",6,96,1,2,2
"31860",6,96,1,2,2
"31861",6,96,1,2,2
"31862",6,96,1,2,2
"31863",3,0,10,2,2
"31864",2,0,10,2,1
"31865",1,2,6,2,2
"31866",2,16,7,2,1
"31867",1,0,7,2,2
"31868",6,96,2,2,2
"31869",6,96,2,2,2
"31870",2,0,15,2,1
"31871",3,10,10,2,1
"31872",2,52,4,2,2
"31873",6,96,3,2,2
"31874",2,0,6,2,2
"31875",9,0,6,2,1
"31876",9,0,6,2,2
"31877",4,0,11,2,1
"31878",1,96,16,4,1
"31879",2,0,15,4,2
"31880",3,0,10,2,1
"31881",3,0,11,2,2
"31882",1,0,4,2,2
"31883",6,96,3,2,2
"31884",3,0,10,2,1
"31885",1,0,11,2,2
"31886",1,41,6,2,2
"31887",3,0,10,2,1
"31888",4,0,9,2,2
"31889",6,96,1,2,2
"31890",1,28,4,2,2
"31891",2,6,6,2,2
"31892",2,8,13,2,2
"31893",2,22,13,2,1
"31894",1,0,13,2,1
"31895",2,0,11,2,1
"31896",6,96,3,2,2
"31897",3,0,13,5,2
"31898",1,0,12,5,1
"31899",3,12,11,2,2
"31900",3,0,11,2,1
"31901",6,96,3,2,2
"31902",6,96,1,2,2
"31903",2,0,12,2,2
"31904",3,0,13,2,1
"31905",1,0,4,2,2
"31906",2,44,6,2,2
"31907",1,0,12,5,2
"31908",1,0,12,5,1
"31909",3,0,8,2,1
"31910",3,0,9,2,1
"31911",4,0,7,2,2
"31912",4,0,7,2,1
"31913",6,96,1,2,2
"31914",6,96,1,2,2
"31915",3,51,9,4,1
"31916",1,0,11,4,1
"31917",2,0,13,6,1
"31918",3,0,10,2,2
"31919",3,0,10,2,1
"31920",1,96,16,4,1
"31921",1,0,15,4,2
"31922",4,0,9,2,2
"31923",3,0,8,2,1
"31924",6,96,1,2,2
"31925",6,96,1,2,2
"31926",2,0,11,2,2
"31927",2,26,12,2,1
"31928",3,0,12,2,2
"31929",4,0,13,2,1
"31930",3,0,7,2,2
"31931",2,0,4,2,2
"31932",4,1,6,2,2
"31933",1,0,13,2,2
"31934",2,0,12,2,1
"31935",3,0,12,4,1
"31936",2,96,16,4,2
"31937",3,96,16,4,1
